"Hand #","Marked","Site","Date","Stake","My C Won","Final Hand","Hole Cards","PF Act","Flop","F Act","Turn","T Act","River","R Act","Winner","Winning Hand","Pot","Rake","Position","Hand"
"4426398836","","Ignition","2023/02/23  7:26 pm","$0.05 NL (6 max)","-$1.50","One Pair, Aces","14040000","R","21009","X","14","C","11","","P5-465cea5b760ff98349248c1af06fdbab","Two Pair, Aces and Twos","$3.17","$0.15","BTN","A4s"
"4426398694","","Ignition","2023/02/23  7:25 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","8060000","F","0","","0","","0","","P5-50d6696aa7963c914233bf93c2903076","(did not show hand)","$0.12","$0.00","BB","86s"
"4426398647","","Ignition","2023/02/23  7:25 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11090000","F","130211","","4","","6","","P1-b235bfe795a762f255b552ebbdae3462","(did not show hand)","$1.60","$0.08","EP","J9o"
"4426398644","","Ignition","2023/02/23  7:25 pm","$0.05 NL (6 max)","$0.05","(did not show hand)","11080000","R","0","","0","","0","","Hero","(did not show hand)","$0.10","$0.00","SB","J8s"
"4426398361","","Ignition","2023/02/23  7:25 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9050000","F","110203","","0","","0","","P2-16482d37ae660ac83e9ee471b1d5f5ba","(did not show hand)","$0.10","$0.00","MP","95o"
"4426398338","","Ignition","2023/02/23  7:25 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","13110000","X","140703","X","14","X","2","B","Hero","(did not show hand)","$0.12","$0.00","BB","KJs"
"4426398136","","Ignition","2023/02/23  7:24 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","10020000","F","120813","","9","","0","","P2-9a7b17a6bb54d1276ca6a2369147dc56","(did not show hand)","$1.63","$0.08","SB","T2s"
"4426398047","","Ignition","2023/02/23  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8030000","F","21203","","0","","0","","P5-465cea5b760ff98349248c1af06fdbab","(did not show hand)","$0.31","$0.01","EP","83o"
"4426398036","","Ignition","2023/02/23  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11070000","F","110605","","4","","0","","P1-b235bfe795a762f255b552ebbdae3462","(did not show hand)","$0.44","$0.02","MP","J7s"
"4426398024","","Ignition","2023/02/23  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12060000","F","130410","","0","","0","","P5-50d6696aa7963c914233bf93c2903076","(did not show hand)","$0.97","$0.04","CO","Q6o"
"4426397791","","Ignition","2023/02/23  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8040000","F","0","","0","","0","","P5-50d6696aa7963c914233bf93c2903076","(did not show hand)","$0.10","$0.00","BTN","84o"
"4426397710","","Ignition","2023/02/23  7:24 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","6040000","F","81312","","4","","0","","P4-7e0ac7423154876ac4c976d224ac0afe","(did not show hand)","$0.42","$0.02","MP","64o"
"4426397649","","Ignition","2023/02/23  7:24 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","13070000","F","71204","","5","","0","","P5-5c0a04050cae84178be50c2935b18c1e","(did not show hand)","$1.31","$0.06","BB","K7o"
"4426397597","","Ignition","2023/02/23  7:23 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","12020000","F","0","","0","","0","","P5-50d6696aa7963c914233bf93c2903076","(did not show hand)","$0.04","$0.00","SB","Q2o"
"4426397554","","Ignition","2023/02/23  7:23 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13050000","F","91010","","0","","0","","P6-426aa44bbec2d885a80de8a9619cdb5a","(did not show hand)","$0.96","$0.04","CO","K5o"
"4426397368","","Ignition","2023/02/23  7:23 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","3020000","F","0","","0","","0","","P1-d95def130e75839460d12b0675518859","(did not show hand)","$0.12","$0.00","BB","32o"
"4426397319","","Ignition","2023/02/23  7:23 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","7020000","F","30214","","4","","14","","P4-7e0ac7423154876ac4c976d224ac0afe","(did not show hand)","$0.29","$0.01","CO","72o"
"4426397197","","Ignition","2023/02/23  7:23 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9060000","F","0","","0","","0","","P3-35ebd6913f18a262eeac97d5b207ab5b","(did not show hand)","$0.04","$0.00","CO","96o"
"4426397171","","Ignition","2023/02/23  7:23 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14050000","F","110604","","12","","0","","P2-9a7b17a6bb54d1276ca6a2369147dc56","(did not show hand)","$0.36","$0.01","MP","A5o"
"4426397124","","Ignition","2023/02/23  7:23 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11050000","F","0","","0","","0","","P5-465cea5b760ff98349248c1af06fdbab","(did not show hand)","$0.04","$0.00","BTN","J5o"
"4426396970","","Ignition","2023/02/23  7:22 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","7070000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","BTN","77"
"4426396940","","Ignition","2023/02/23  7:22 pm","$0.05 NL (6 max)","$0.75","Two Pair, Queens and Sixes","6060000","R","81207","B","12","X","2","C","Hero","Two Pair, Queens and Sixes","$1.57","$0.07","BTN","66"
"4426396899","","Ignition","2023/02/23  7:22 pm","$0.05 NL (6 max)","$0.10","(did not show hand)","8080000","R","0","","0","","0","","Hero","(did not show hand)","$0.15","$0.00","SB","88"
"4426396757","","Ignition","2023/02/23  7:22 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","6020000","F","0","","0","","0","","P5-465cea5b760ff98349248c1af06fdbab","(did not show hand)","$0.12","$0.00","BB","62o"
"4426396677","","Ignition","2023/02/23  7:22 pm","$0.05 NL (6 max)","$0.05","(did not show hand)","13110000","R","0","","0","","0","","Hero","(did not show hand)","$0.10","$0.00","SB","KJs"
"4426396562","","Ignition","2023/02/23  7:21 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14090000","F","0","","0","","0","","P4-7e0ac7423154876ac4c976d224ac0afe","(did not show hand)","$0.17","$0.00","EP","A9o"
"4426396435","","Ignition","2023/02/23  7:21 pm","$0.05 NL (6 max)","-$0.57","(folded river)","7070000","R","31103","XC","2","X","6","XF","P2-9a7b17a6bb54d1276ca6a2369147dc56","Three of a Kind, Threes","$1.43","$0.07","MP","77"
"4426396432","","Ignition","2023/02/23  7:21 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10030000","F","0","","0","","0","","P4-7e0ac7423154876ac4c976d224ac0afe","(did not show hand)","$0.12","$0.00","CO","T3o"
"4426396236","","Ignition","2023/02/23  7:21 pm","$0.05 NL (6 max)","$0.36","Three of a Kind, Jacks","14110000","C","111106","XC","3","X","5","B","Hero","Three of a Kind, Jacks","$0.76","$0.03","BB","AJo"
"4426396200","","Ignition","2023/02/23  7:21 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","14140000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","BTN","AA"
"4426396181","","Ignition","2023/02/23  7:21 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","9080000","F","91311","","8","","3","","P2-bb45fb81aa5c8d1b4c87bd8f9700fc8f","One Pair, Kings","$1.36","$0.06","SB","98o"
"4426396155","","Ignition","2023/02/23  7:21 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11090000","F","0","","0","","0","","P3-35ebd6913f18a262eeac97d5b207ab5b","(did not show hand)","$0.04","$0.00","MP","J9o"
"4426396028","","Ignition","2023/02/23  7:20 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","8050000","F","0","","0","","0","","P2-d25e5452e65a81338965a604ea5a9260","(did not show hand)","$0.12","$0.00","SB","85o"
"4426395984","","Ignition","2023/02/23  7:20 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","10030000","F","0","","0","","0","","P1-b235bfe795a762f255b552ebbdae3462","(did not show hand)","$0.12","$0.00","BB","T3s"
"4426395922","","Ignition","2023/02/23  7:20 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11060000","F","140709","","7","","4","","P3-7ea3e8aa3d371eb61681114d327a1dc5","Full House, Sevens full of Nines","$4.95","$0.24","CO","J6o"
"4426395814","","Ignition","2023/02/23  7:20 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11070000","F","0","","0","","0","","P5-a29ec65f483ffef27ac9b07deb9ab28d","(did not show hand)","$0.12","$0.00","EP","J7o"
"4426395762","","Ignition","2023/02/23  7:20 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9080000","F","0","","0","","0","","P2-34e4da57c683fd4c7680e3455bde83c6","(did not show hand)","$0.30","$0.00","CO","98s"
"4426395533","","Ignition","2023/02/23  7:20 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","9070000","F","0","","0","","0","","P2-d25e5452e65a81338965a604ea5a9260","(did not show hand)","$0.10","$0.00","BB","97o"
"4426395520","","Ignition","2023/02/23  7:20 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9050000","F","0","","0","","0","","P1-b235bfe795a762f255b552ebbdae3462","(did not show hand)","$0.04","$0.00","MP","95s"
"4426395513","","Ignition","2023/02/23  7:20 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","6030000","F","0","","0","","0","","P2-34e4da57c683fd4c7680e3455bde83c6","(did not show hand)","$0.12","$0.00","BTN","63o"
"4426395501","","Ignition","2023/02/23  7:20 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9040000","F","41008","","11","","14","","P3-7ea3e8aa3d371eb61681114d327a1dc5","One Pair, Aces","$2.57","$0.12","BTN","94o"
"4426395309","","Ignition","2023/02/23  7:19 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","11070000","F","0","","0","","0","","P5-50d6696aa7963c914233bf93c2903076","(did not show hand)","$0.04","$0.00","SB","J7o"
"4426395057","","Ignition","2023/02/23  7:19 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12070000","F","30504","","13","","0","","P2-d25e5452e65a81338965a604ea5a9260","(did not show hand)","$0.37","$0.01","EP","Q7o"
"4426394960","","Ignition","2023/02/23  7:19 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","8070000","F","30409","","11","","3","","P2-9a7b17a6bb54d1276ca6a2369147dc56","Two Pair, Tens and Threes","$2.57","$0.12","SB","87o"
"4426394818","","Ignition","2023/02/23  7:18 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8070000","F","80314","","3","","11","","P6-426aa44bbec2d885a80de8a9619cdb5a","Full House, Aces full of Threes","$12.62","$0.63","CO","87o"
"4426394721","","Ignition","2023/02/23  7:18 pm","$0.05 NL (6 max)","$0.30","One Pair, Queens","13120000","C","20312","X","14","XC","8","X","Hero","One Pair, Queens","$0.64","$0.03","BB","KQs"
"4426394641","","Ignition","2023/02/23  7:18 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9070000","F","101304","","13","","3","","P5-9a09948f3aee77628268b7cf6318811c","Two Pair, Kings and Fours","$0.22","$0.01","MP","97s"
"4426394532","","Ignition","2023/02/23  7:18 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","4030000","F","110806","","14","","3","","P2-9a7b17a6bb54d1276ca6a2369147dc56","One Pair, Aces","$18.45","$0.92","BB","43o"
"4426394328","","Ignition","2023/02/23  7:17 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","6040000","F","70713","","0","","0","","P2-d25e5452e65a81338965a604ea5a9260","(did not show hand)","$0.35","$0.01","CO","64o"
"4426394121","","Ignition","2023/02/23  7:17 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13020000","F","0","","0","","0","","P5-9a09948f3aee77628268b7cf6318811c","(did not show hand)","$0.04","$0.00","BTN","K2o"
"4426394020","","Ignition","2023/02/23  7:17 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14070000","F","91012","","4","","0","","P4-6080fde7352a9e08654f298a33af3f64","(did not show hand)","$2.83","$0.14","BTN","A7s"
"4426393955","","Ignition","2023/02/23  7:17 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10030000","F","91106","","11","","0","","P1-e9316d97e46e3e0427758b0b21d51128","(did not show hand)","$1.42","$0.07","EP","T3o"
"4426393816","","Ignition","2023/02/23  7:16 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","9080000","F","0","","0","","0","","P5-a29ec65f483ffef27ac9b07deb9ab28d","(did not show hand)","$0.12","$0.00","SB","98o"
"4426393727","","Ignition","2023/02/23  7:16 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13070000","F","130514","","8","","9","","P2-9a7b17a6bb54d1276ca6a2369147dc56","One Pair, Aces","$9.68","$0.48","EP","K7o"
"4426393688","","Ignition","2023/02/23  7:16 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","12080000","F","50910","","5","","2","","P2-d25e5452e65a81338965a604ea5a9260","One Pair, Fives","$1.25","$0.06","SB","Q8s"
"4426393588","","Ignition","2023/02/23  7:16 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","6040000","F","0","","0","","0","","P1-e9316d97e46e3e0427758b0b21d51128","(did not show hand)","$0.10","$0.00","MP","64o"
"4426393324","","Ignition","2023/02/23  7:16 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12040000","F","50514","","4","","0","","P2-9a7b17a6bb54d1276ca6a2369147dc56","(did not show hand)","$0.55","$0.02","MP","Q4o"
"4426393056","","Ignition","2023/02/23  7:15 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12030000","F","100503","","9","","0","","P1-e9316d97e46e3e0427758b0b21d51128","(did not show hand)","$0.32","$0.01","CO","Q3s"
"4426392879","","Ignition","2023/02/23  7:15 pm","$0.05 NL (6 max)","-$1.63","One Pair, Fives","11050000","C","90504","C","2","C","8","C","P2-d25e5452e65a81338965a604ea5a9260","One Pair, Kings","$3.26","$0.16","BB","J5s"
"4426392858","","Ignition","2023/02/23  7:15 pm","$0.05 NL (6 max)","$0.36","(did not show hand)","14120000","C","121112","XC","4","XR","0","","Hero","(did not show hand)","$0.76","$0.03","BB","AQo"
"4426392703","","Ignition","2023/02/23  7:14 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","6020000","F","0","","0","","0","","P6-ce00ce1e4454fed8e02660ce5d1109f4","(did not show hand)","$0.10","$0.00","MP","62s"
"4426392595","","Ignition","2023/02/23  7:14 pm","$0.05 NL (6 max)","$1.85","One Pair, Aces","14120000","C","80614","C","13","C","5","X","Hero","One Pair, Aces","$2.96","$0.14","CO","AQo"
"4426392503","","Ignition","2023/02/23  7:14 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8060000","F","90203","","5","","11","","P1-e9316d97e46e3e0427758b0b21d51128","(did not show hand)","$0.12","$0.00","BTN","86s"
"4426392425","","Ignition","2023/02/23  7:14 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9060000","F","0","","0","","0","","P1-b235bfe795a762f255b552ebbdae3462","(did not show hand)","$0.25","$0.00","EP","96o"
"4426392311","","Ignition","2023/02/23  7:14 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8040000","F","20714","","0","","0","","P1-070393eedd5cdcec49a1a185ef19863a","(did not show hand)","$0.65","$0.03","BTN","84o"
"4426392244","","Ignition","2023/02/23  7:14 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","9020000","F","0","","0","","0","","P1-e9316d97e46e3e0427758b0b21d51128","(did not show hand)","$0.12","$0.00","SB","92o"
"4426392204","","Ignition","2023/02/23  7:13 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","13070000","F","0","","0","","0","","P1-b235bfe795a762f255b552ebbdae3462","(did not show hand)","$0.04","$0.00","MP","K7o"
"4426392061","","Ignition","2023/02/23  7:13 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","11100000","F","0","","0","","0","","P5-8f78c01c37d5b7f20787334111fff067","(did not show hand)","$0.12","$0.00","SB","JTo"
"4426391856","","Ignition","2023/02/23  7:13 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","3020000","F","130407","","0","","0","","P4-6080fde7352a9e08654f298a33af3f64","(did not show hand)","$0.26","$0.01","CO","32o"
"4426391725","","Ignition","2023/02/23  7:13 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","14070000","F","40803","","12","","5","","P1-e9316d97e46e3e0427758b0b21d51128","(did not show hand)","$0.57","$0.02","BB","A7o"
"4426391660","","Ignition","2023/02/23  7:12 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","14020000","F","91007","","3","","5","","P2-9a7b17a6bb54d1276ca6a2369147dc56","(did not show hand)","$0.97","$0.04","BB","A2o"
"4426391616","","Ignition","2023/02/23  7:12 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11030000","F","20605","","6","","3","","P5-ce233a984cee9152efc63d6c68f6a49f","Two Pair, Kings and Sixes","$11.40","$0.57","MP","J3o"
"4426391577","","Ignition","2023/02/23  7:12 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","14020000","F","0","","0","","0","","P2-bb45fb81aa5c8d1b4c87bd8f9700fc8f","(did not show hand)","$0.12","$0.00","BTN","A2o"
"4426391413","","Ignition","2023/02/23  7:12 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","9040000","F","0","","0","","0","","P4-7e0ac7423154876ac4c976d224ac0afe","(did not show hand)","$0.12","$0.00","CO","94o"
"4426391397","","Ignition","2023/02/23  7:12 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","14100000","F","0","","0","","0","","P2-bb45fb81aa5c8d1b4c87bd8f9700fc8f","(did not show hand)","$0.12","$0.00","SB","ATo"
"4426391238","","Ignition","2023/02/23  7:12 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","3020000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","BTN","32s"
"4426391228","","Ignition","2023/02/23  7:12 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10080000","F","91207","","3","","4","","P4-75e9b9f977e629be6b9236b6a4b6ca70","(did not show hand)","$1.10","$0.05","CO","T8o"
"4426391119","","Ignition","2023/02/23  7:11 pm","$0.05 NL (6 max)","-$0.02","(folded preflop)","9030000","F","0","","0","","0","","P2-d25e5452e65a81338965a604ea5a9260","(did not show hand)","$0.12","$0.00","SB","93o"
"4426391015","","Ignition","2023/02/23  7:11 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","10040000","F","0","","0","","0","","P2-d25e5452e65a81338965a604ea5a9260","(did not show hand)","$0.10","$0.00","BB","T4o"
"4426390991","","Ignition","2023/02/23  7:11 pm","$0.05 NL (6 max)","-$0.05","(folded preflop)","13100000","F","131106","","0","","0","","P6-426aa44bbec2d885a80de8a9619cdb5a","(did not show hand)","$0.37","$0.01","BB","KTo"
"4426390910","","Ignition","2023/02/23  7:11 pm","$0.05 NL (6 max)","$0.07","(did not show hand)","12110000","R","0","","0","","0","","Hero","(did not show hand)","$0.12","$0.00","CO","QJo"
"4426390815","","Ignition","2023/02/23  7:11 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8050000","F","31208","","13","","7","","P2-34e4da57c683fd4c7680e3455bde83c6","(did not show hand)","$0.30","$0.01","EP","85o"
"4426390731","","Ignition","2023/02/23  7:11 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11100000","F","0","","0","","0","","P6-426aa44bbec2d885a80de8a9619cdb5a","(did not show hand)","$0.10","$0.00","MP","JTs"
"4426390533","","Ignition","2023/02/23  7:10 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","12080000","F","0","","0","","0","","P1-723b0e53b6175b5ec486253336cd6051","(did not show hand)","$0.12","$0.00","CO","Q8s"
"4426390507","","Ignition","2023/02/23  7:10 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11070000","F","90211","","13","","4","","P5-8f78c01c37d5b7f20787334111fff067","One Pair, Kings","$8.63","$0.43","CO","J7o"
"4426390470","","Ignition","2023/02/23  7:10 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","11030000","F","0","","0","","0","","P4-7e0ac7423154876ac4c976d224ac0afe","(did not show hand)","$0.35","$0.00","BTN","J3o"
"4426390405","","Ignition","2023/02/23  7:10 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","8040000","F","0","","0","","0","","P5-a29ec65f483ffef27ac9b07deb9ab28d","(did not show hand)","$0.04","$0.00","BTN","84o"
"4426390266","","Ignition","2023/02/23  7:10 pm","$0.05 NL (6 max)","$0.00","(folded preflop)","10050000","F","0","","0","","0","","P5-8f78c01c37d5b7f20787334111fff067","(did not show hand)","$0.12","$0.00","BTN","T5o"
"4426390231","","Ignition","2023/02/23  7:10 pm","$0.05 NL (6 max)","$0.05","(did not show hand)","14080000","R","0","","0","","0","","Hero","(did not show hand)","$0.10","$0.00","SB","A8s"
